Name,PlateBoundaryType,Point1,Point2,Point3,Point4,Point5,Point6,Point7,Point8,Point9,Point10,Point11,Point12,Point13,Point14,Point15,Point16,Point17,Point18,Point19,Point20,Point21,Point22,Point23,Point24,Point25,Point26,Point27,Point28,Point29,Point30,Point31,Point32,Point33,Point34,Point35,Point36,Point37,Point38,Point39,Point40,Point41,Point42,Point43,Point44,Point45,Point46,Point47,Point48,Point49,Point50,Point51,Point52,Point53,Point54,Point55,Point56,Point57,Point58,Point59,Point60,Point61,Point62,Point63,Point64,Point65,Point66,Point67,Point68,Point69,Point70,Point71,Point72,Point73,Point74,Point75,Point76,Point77,Point78,Point79,Point80,Point81,Point82,Point83,Point84,Point85,Point86,Point87,Point88,Point89,Point90,Point91,Point92,Point93,Point94,Point95,Point96,Point97,Point98,geometry
Nazca:Cocos,Transform Boundary,"1.89800000209846 , -97.5849990843402","2.08800005945523 , -97.5510025022637","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-97.5849990843402, -97.5510025022637, 1.89800000209846, 2.08800005945523, 0, 0))"
Nazca:Cocos,Transform Boundary,"2.23799991616323 , -96.1200027464296","1.87300002553081 , -96.1750030515495","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-96.1200027464296, -96.1750030515495, 2.23799991616323, 1.87300002553081, 0, 0))"
Nazca:Cocos,Divergent Boundary,"1.87300002553081 , -96.1750030515495","1.88600003687225 , -96.8799972534704","1.89800000209846 , -97.5849990843402","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-96.1750030515495, -96.8799972534704, -97.5849990843402, 1.87300002553081, 1.88600003687225, 1.89800000209846, 0, 0, 0))"
Nazca:Cocos,Transform Boundary,"1.81700003132641 , -91.5609970093045","2.01099991791193 , -91.5380020145813","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-91.5609970093045, -91.5380020145813, 1.81700003132641, 2.01099991791193, 0, 0))"
Pacific:Nazca,Divergent Boundary,"1.77799999730206 , -102.133003235011","1.90400004406683 , -102.103996276907","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-102.133003235011, -102.103996276907, 1.77799999730206, 1.90400004406683, 0, 0))"
Pacific:Nazca,Transform Boundary,"1.7519999746192 , -102.262001037818","1.77799999730206 , -102.133003235011","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-102.262001037818, -102.133003235011, 1.7519999746192, 1.77799999730206, 0, 0))"
Nazca:Cocos,Divergent Boundary,"1.73599994184389 , -90.6969985966079","1.81700003132641 , -91.5609970093045","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-90.6969985966079, -91.5609970093045, 1.73599994184389, 1.81700003132641, 0, 0))"
African:South American,Divergent Boundary,"1.64300000674496 , -30.736000060854","2.44899988163928 , -30.8110008242286","3.25500011446377 , -30.8869991300058","4.06099987064755 , -30.9619998933803","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-30.736000060854, -30.8110008242286, -30.8869991300058, -30.9619998933803, 1.64300000674496, 2.44899988163928, 3.25500011446377, 4.06099987064755, 0, 0, 0, 0))"
African:Indian,Divergent Boundary,"1.62100005161113 , 66.6729965208728","1.85899996717478 , 66.3330001834118","2.05200004596537 , 65.9919967653385","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(66.6729965208728, 66.3330001834118, 65.9919967653385, 1.62100005161113, 1.85899996717478, 2.05200004596537, 0, 0, 0))"
African:South American,Transform Boundary,"1.60699999325516 , -30.0270004269281","1.64300000674496 , -30.736000060854","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-30.0270004269281, -30.736000060854, 1.60699999325516, 1.64300000674496, 0, 0))"
Nazca:Cocos,Transform Boundary,"3.11199998880846 , -84.4670028687873","2.53399991996036 , -84.5670013424379","2.0659999847116 , -84.5709991454941","1.59800004946277 , -84.5759963993144","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-84.4670028687873, -84.5670013424379, -84.5709991454941, -84.5759963993144, 3.11199998880846, 2.53399991996036, 2.0659999847116, 1.59800004946277, 0, 0, 0, 0))"
Nazca:Cocos,Divergent Boundary,"1.59800004946277 , -84.5759963993144","1.6440000537595 , -85.3489990232862","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-84.5759963993144, -85.3489990232862, 1.59800004946277, 1.6440000537595, 0, 0))"
Pacific:Nazca,Divergent Boundary,"1.54100000824383 , -102.230003357269","1.7519999746192 , -102.262001037818","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-102.230003357269, -102.262001037818, 1.54100000824383, 1.7519999746192, 0, 0))"
Pacific:Nazca,Transform Boundary,"1.52799999690239 , -102.257003783997","1.54100000824383 , -102.230003357269","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-102.257003783997, -102.230003357269, 1.52799999690239, 1.54100000824383, 0, 0))"
African:Indian,Transform Boundary,"1.33099997017251 , 66.4929962160026","1.62100005161113 , 66.6729965208728","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(66.4929962160026, 66.6729965208728, 1.33099997017251, 1.62100005161113, 0, 0))"
Pacific:Nazca,Divergent Boundary,"1.22099995618311 , -102.203002929641","1.3489999773671 , -102.242996215403","1.36099994169399 , -102.222000122208","1.52799999690239 , -102.257003783997","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-102.203002929641, -102.242996215403, -102.222000122208, -102.257003783997, 1.22099995618311, 1.3489999773671, 1.36099994169399, 1.52799999690239, 0, 0, 0, 0))"
Pacific:Nazca,Transform Boundary,"1.21399998681 , -102.222999572972","1.22099995618311 , -102.203002929641","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-102.222999572972, -102.203002929641, 1.21399998681, 1.22099995618311, 0, 0))"
Pacific:Nazca,Divergent Boundary,"1.13399994344269 , -102.180999755834","1.21399998681 , -102.222999572972","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-102.180999755834, -102.222999572972, 1.13399994344269, 1.21399998681, 0, 0))"
Nazca:Cocos,Transform Boundary,"1.12000000469652 , -90.6630020145313","1.73599994184389 , -90.6969985966079","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-90.6630020145313, -90.6969985966079, 1.12000000469652, 1.73599994184389, 0, 0))"
African:Indian,Divergent Boundary,"1.06799995933073 , 66.8700027466295","1.33099997017251 , 66.4929962160026","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(66.8700027466295, 66.4929962160026, 1.06799995933073, 1.33099997017251, 0, 0))"
Nazca:Cocos,Transform Boundary,"1.6440000537595 , -85.3489990232862","0.832000017287044 , -85.3860015866039","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-85.3489990232862, -85.3860015866039, 1.6440000537595, 0.832000017287044, 0, 0))"
Nazca:Cocos,Divergent Boundary,"0.832000017287044 , -85.3860015866039","0.879999995103731 , -86.2659988404741","0.929000019935017 , -87.1449966426809","0.976999997751761 , -88.0240020756352","1.02499997646777 , -88.9039993286061","1.07299995428451 , -89.7839965824763","1.12000000469652 , -90.6630020145313","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-85.3860015866039, -86.2659988404741, -87.1449966426809, -88.0240020756352, -88.9039993286061, -89.7839965824763, -90.6630020145313, 0.832000017287044, 0.879999995103731, 0.929000019935017, 0.976999997751761, 1.02499997646777, 1.07299995428451, 1.12000000469652, 0, 0, 0, 0, 0, 0, 0))"
African:South American,Transform Boundary,"1.15900003872088 , -26.4740009305984","1.06200003607284 , -27.3150005336477","1.00699996927324 , -27.8309993747213","0.953000008843389 , -28.3470001223577","0.848999977467031 , -29.2099990842902","0.79699999055714 , -29.9200000764423","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-26.4740009305984, -27.3150005336477, -27.8309993747213, -28.3470001223577, -29.2099990842902, -29.9200000764423, 1.15900003872088, 1.06200003607284, 1.00699996927324, 0.953000008843389, 0.848999977467031, 0.79699999055714, 0, 0, 0, 0, 0, 0))"
African:South American,Divergent Boundary,"0.79699999055714 , -29.9200000764423","1.60699999325516 , -30.0270004269281","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA","NA , NA"," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , "," , ","list(c(-29.9200000764423, -30.0270004269281, 0.79699999055714, 1.60699999325516, 0, 0))"
